article_id,title,article_topic_category
13320623,A minister barred from her own committee? It's Harper's consensus-free cabinet,politics
6968196,Running government like a business has been a dismal failure,politics
11906661,NDP holds strong lead despite nasty Liberal campaign,politics
11695646,Quebec premier should butt out of corruption hearings,politics
19556504,"Party democracy is great, except when it isn't",politics
20377389,"Thanks to Putin, NATO has never been more relevant. Unfortunately.",terrorism_security
23495095,China's one-child policy achieved nothing. So would a two-child policy,social_issues
16661878,Why partisanship is good for the Senate,politics
26167435,UBC is right to remain silent,education
15768057,The damaging legacy of discovery learning,education
16088703,"In 2014, searching for signs of life in Ottawa",politics
13035562,Our computers are not going to kill us all: Cyber-war is military fiction,technology
13400934,"For Canada and First Nations, it's time to end the experiments",education
22016864,Torture isn't just immoral and illegal. It doesn't work,crime_law
30824097,Alberta the natural fit for Kenney's conservatism,politics
17925023,The days of entitlement in office are ending,economy
31930829,Tips for the PM: Stay clear of constitutional quagmires,crime_law
17015765,Green MLA demolishes B.C. Liberals' environmental rationale for LNG,environment
30831823,"After the Ramadan attacks, moderates must stand against hate",religion
12219357,Better ways than tax hikes to fund Greater Toronto's transit,economy
31728320,"Like unions and political parties, charities deserve freedom of speech",crime_law
8754199,"
Getting hosed by the Canadian discount",economy
14423791,Time to bury health care's 'transformative change',healthcare
13309324,Too much of a good bike thing in Vancouver,technology
11866552,Why pay more? To be conspicuous,politics
16372532,Stephen Harper's firsthand Israel,politics
26428557,Politicians can't shake the myth of small business,politics
15470499,Income inequality in Canada: What's the problem?,economy
23242595,Why Finland doesn't fear the growling Russian bear next door,economy
15671122,Ontario Tories' nuclear promises could short-circuit their election platform,politics
8158816,"That's it for the penny. Now, about those nickels...",technology
17578926,Republicans suddenly get smart on crime,crime_law
7844760,When royals kill: Harry's not the first,technology
20991274,Caught in the middle of the bee war,environment
14739754,"As women earn more, why aren't the dads staying home?",economy
22228465,This young Saudi woman fought for her right to drive. Now she's in jail,crime_law
27933664,The Year in Review: Some laws the Liberals should rewrite,politics
28544886,Jeffrey Simpson: Canada must be ready for a post-Obama America,politics
27973165,"Move over megaprojects, here come the teraprojects",environment
27022006,There's more to diversity than gender parity,social_issues
23648361,Alberta budget: Jim Prentice's plan to stop blowing the windfall,economy
26341743,"When the votes are in, ball may be in the Governor-General's court",politics
23907440,"Ontario's greenhouse gas plan: Is this Green Energy Act, Round II?",economy
25477511,"A deal for Greece is struck, but the damage is done
- The Globe and Mail",economy
9843255,"Okay Canada, it's time to rebrand ourselves. How about We're No. 11? Or Biebland?",economy
30003804,Why a U.S. licensing exam shouldn't regulate Canadian nurses,healthcare
17905969,Why do the Maple Leafs fall each spring? Let us count the ways,other
17271450,Does Russia have a 'responsibility to protect' Ukraine? Don't buy it,technology
23760328,This won't be the last Indiana,crime_law
24863562,It's time to take down the spoils system,politics
20980918,"Quebec voters at the heart of NDP, Liberal positions on Iraq",politics
27965975,"France: A country, and party, shaken to its core",politics
26140463,"We focused on the camera, but it doesn't shoot to kill",technology
11783704,How employment equity will take a hit from dodgy national data,immigration
29425239,Rob Ford and Donald Trump: Plato would get it,crime_law
21962079,The Canadian Wheat Board's harvest of rumours,politics
26638628,The revenge of the old-fashioned socialists,politics
23766839,Jim Prentice's bed is already made,politics
16503582,New ads to 'fight back' against union influence,politics
14175830,Toronto transit descends from tragedy to farce,politics
24140231,It's unstoppable: Same-sex marriage is coming to the U.S.,crime_law
27652245,"Why Canada, U.S., diverge on Syrian refugees",immigration
13271868,"New voices, same sound bites in Harper's cabinet",politics
17069431,Why Trudeau doesn't have to sell his ideas,politics
24826056,"If not their backyard, then whose?",environment
33026528,What's to be done about Brexit?,politics
16705238,Trudeau's Senate plan is rash constitutional adventurism,politics
6891037,India's fury over gang rape will sadly be fleeting,politics
29717722,"Monaco, where the 1 per cent learned to dodge taxes",economy
12146630,House of Lords offers a Plan B for Senate reform,politics
32446913,Ottawa's gloves come off over health-care funding,healthcare
28787837,A gold-medal performance in bad judgment,sports
19818348,The case of the would-be jihadi,terrorism_security
29037873,A friendly dinner won't mask an angry America,politics
22793877,The Women's Mosque evolves North American Islam,religion
14619186,Pipelines likely to stay a pipe dream,technology
27750341,The meddling masters of our high-cost health care,healthcare
25960825,"Alms, alms for poor Mr. Harper",politics
12901815,"Bill Bennett vowing to get a grip on B.C. Hydro spending, culture",politics
15837684,Mayor Rob Ford looks on from sidelines as City Hall work is done,economy
16059313,Eight charities that deserve your cheer,education
29369773,Bombardier's C Series needs new pilots in the C suites,politics
24002224,Now's the time for Ontario's cities to quit the electricity business,economy
17815249,New pot regime is going to pot,healthcare
22202022,A tip of the hat to Prof. Piketty,economy
30747243,The lasting legacy of a dreadful president,terrorism_security
10762639,Toronto faces spectre of another missed chance to rebuild transit,economy
15019936,"For Palestinians, the other enemy is their own leadership",terrorism_security
22986873,Rape: a shameful weapon of war,terrorism_security
23111897,The military of 'all things' is a battle lost,politics
30224220,Why the election of London's first Muslim mayor is a message of hope,religion
22247585,Tory policy? Big Business isn't feeling the love,economy
23339765,"For some Canadians, a prison of ice and snow",crime_law
19301640,"In Egypt, a Canadian found guilty of the crime of -- journalism",crime_law
21821226,The last mile of equal rights is the hardest,social_issues
30112395,"A quieter, less historic Old Montreal",healthcare
10705901,Making peace with Ontario teachers comes at a price,education
13118294,"No trains, no Keystone XL?",environment
8158602,"Oh, those poor lost NDP sheep",politics
8737147,"Elizabeth Renzetti: Horsemeat is probably delicious, but I say nay",technology
13725994,The Arctic is no place for military spectacles,politics
30507137,Fear and loathing in England as the Brexit debate brings out the worst,politics
25142690,Whose history is it anyway? It depends,politics
19533863,Are we ready for the neo-neo-conservatives?,terrorism_security
13767948,A lesson for Canada as the U.S. turns against mandatory minimums,crime_law
22540614,Even Harper wants Quebec,politics
16398062,Ontario PC leader Tim Hudak shies away from union fight in latest proposal,politics
27460094,Trudeau gets a quick introduction to the global stage - and Canada's role,politics
25217039,The Nepean contest wasn't about substance,politics
12604709,"MPs earning extra income: Top up, or rip off?",politics
25519367,This Iranian nuclear deal is better than no deal,politics
11935173,Focus on B.C. economy pays off for Christy Clark in a Liberal comeback for the ages,economy
19432228,No more torture in stirrups,healthcare
16983721,Quebec gets it right on the right to die,healthcare
12143798,Voter suppression cannot be allowed to stand in Canada,politics
12245332,Should the rich pay more? Not necessarily,economy
23111923,Alberta's day of reckoning has arrived,economy
9831465,How broken is military procurement? It's time for a blue-ribbon panel,economy
